BJ	10	17	0.00333
BJ	10	21	0.00333
BJ	10	19	0
BJ	10	15	0
BJ	10	15	0
BJ	10	15	0
BJ	10	17	0
BJ	10	19	0
BJ	10	15	0
BJ	10	19	0
BJ	10	19	0.00333
BJ	10	17	0
BJ	10	17	0
BJ	10	17	0
BJ	10	15	0
BJ	10	21	0
BJ	10	17	0
BJ	10	21	0
BJ	10	17	0
BJ	10	17	0
BJ	10	19	0
BJ	10	19	0
BJ	10	19	0.00333
BJ	10	19	0
BJ	10	15	0
BJ	10	19	0
BJ	10	15	0
BJ	10	19	0
BJ	10	19	0
BJ	10	19	0
BJ	10	19	0
BJ	10	15	0
BJ	10	19	0.00333
BJ	10	17	0
BJ	10	19	0
BJ	10	21	0.00333
BJ	10	17	0
BJ	10	17	0.00333
BJ	10	21	0.00333
BJ	10	21	0
BJ	10	19	0
BJ	10	17	0
BJ	10	15	0
BJ	10	17	0
BJ	10	17	0
BJ	10	19	0.00333
BJ	10	19	0
BJ	10	17	0
BJ	10	15	0
BJ	10	19	0
BJ	10	17	0
BJ	10	19	0
BJ	10	15	0
BJ	10	15	0
BJ	10	21	0.00333
BJ	10	15	0
BJ	10	19	0
BJ	10	15	0
BJ	10	17	0
BJ	10	19	0
BJ	10	19	0.00333
BJ	10	19	0.00333
BJ	10	17	0
BJ	10	17	0
BJ	10	17	0
BJ	10	19	0
BJ	10	19	0
BJ	10	19	0
BJ	10	15	0
BJ	10	21	0
BJ	10	19	0
BJ	10	15	0
BJ	10	19	0
BJ	10	19	0
BJ	10	19	0
BJ	10	17	0
BJ	10	17	0
BJ	10	17	0
BJ	10	19	0
BJ	10	19	0
BJ	10	15	0
BJ	10	15	0
BJ	10	17	0
BJ	10	17	0
BJ	10	17	0
BJ	10	17	0
BJ	10	15	0
BJ	10	19	0.00333
BJ	10	19	0
BJ	10	19	0
BJ	10	17	0
BJ	10	19	0
BJ	10	17	0
BJ	10	17	0
BJ	10	13	0
BJ	10	17	0
BJ	10	19	0
BJ	10	17	0
BJ	10	19	0.00333
BJ	10	19	0
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	21	0.00333
BJ	12	23	0.00333
BJ	12	21	0.00333
BJ	12	23	0
BJ	12	25	0.00333
BJ	12	27	0.00667
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	21	0.00333
BJ	12	19	0
BJ	12	19	0
BJ	12	23	0.00333
BJ	12	25	0.00333
BJ	12	27	0.00333
BJ	12	17	0
BJ	12	25	0.00333
BJ	12	17	0
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	21	0.00333
BJ	12	25	0.00333
BJ	12	25	0.00333
BJ	12	25	0.00333
BJ	12	19	0
BJ	12	23	0.00333
BJ	12	21	0.00333
BJ	12	23	0.00333
BJ	12	21	0.00333
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	21	0
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	21	0
BJ	12	21	0.00333
BJ	12	19	0
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	23	0.01
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	21	0
BJ	12	25	0.00333
BJ	12	23	0
BJ	12	27	0.00333
BJ	12	25	0.00333
BJ	12	25	0.00333
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	23	0
BJ	12	25	0.00333
BJ	12	23	0.00333
BJ	12	25	0.00333
BJ	12	21	0
BJ	12	21	0
BJ	12	23	0.00333
BJ	12	21	0
BJ	12	25	0.00333
BJ	12	21	0.00333
BJ	12	23	0.00333
BJ	12	25	0.00333
BJ	12	25	0.00333
BJ	12	21	0.00333
BJ	12	19	0
BJ	12	23	0
BJ	12	25	0.00333
BJ	12	21	0.00333
BJ	12	23	0.00333
BJ	12	23	0.00333
BJ	12	25	0.00333
BJ	12	25	0.00333
BJ	12	23	0.00333
BJ	12	19	0
BJ	12	21	0.00333
BJ	12	23	0.00333
BJ	12	25	0.00333
BJ	12	21	0.00333
BJ	12	21	0
BJ	12	21	0
BJ	12	25	0.00333
BJ	12	23	0
BJ	12	27	0.0133
BJ	12	23	0
BJ	12	23	0.00333
BJ	12	19	0
BJ	12	21	0.00333
BJ	12	21	0
BJ	12	23	0
BJ	12	21	0.00333
BJ	12	25	0.00333
BJ	12	21	0.00333
BJ	14	29	0.00667
BJ	14	29	0.0133
BJ	14	27	0.01
BJ	14	27	0.00333
BJ	14	25	0.00333
BJ	14	29	0.00667
BJ	14	27	0.00333
BJ	14	29	0.00333
BJ	14	25	0.00333
BJ	14	27	0.00333
BJ	14	27	0.00333
BJ	14	27	0.00333
BJ	14	27	0.00333
BJ	14	29	0.01
BJ	14	25	0.00333
BJ	14	27	0.00333
BJ	14	29	0.00333
BJ	14	31	0.00333
BJ	14	25	0.00333
BJ	14	27	0.00333
BJ	14	25	0.00333
BJ	14	29	0.00333
BJ	14	31	0.01
BJ	14	29	0.01
BJ	14	29	0.00667
BJ	14	23	0
BJ	14	27	0.00333
BJ	14	23	0.00333
BJ	14	29	0.00667
BJ	14	29	0.00333
BJ	14	25	0.00333
BJ	14	21	0.00333
BJ	14	29	0.00667
BJ	14	31	0.00667
BJ	14	25	0.00333
BJ	14	25	0.00333
BJ	14	29	0.00333
BJ	14	29	0.01
BJ	14	25	0.00333
BJ	14	23	0.00333
BJ	14	27	0.00333
BJ	14	29	0.00333
BJ	14	27	0.00667
BJ	14	25	0.00333
BJ	14	25	0.00333
BJ	14	21	0.00333
BJ	14	23	0.00333
BJ	14	25	0.00333
BJ	14	25	0.00333
BJ	14	33	0.00667
BJ	14	29	0.00333
BJ	14	25	0.00333
BJ	14	29	0.01
BJ	14	27	0.00333
BJ	14	27	0.00333
