hpr	10	19	0.00333
hpr	10	17	0
hpr	10	17	0
hpr	10	19	0.00333
hpr	10	17	0
hpr	10	15	0.00333
hpr	10	21	0
hpr	10	19	0.00333
hpr	10	19	0.00333
hpr	10	13	0
hpr	10	19	0
hpr	10	17	0.00333
hpr	10	19	0
hpr	10	21	0
hpr	10	19	0
hpr	10	17	0
hpr	10	17	0
hpr	10	15	0
hpr	10	17	0
hpr	10	19	0.00333
hpr	10	15	0
hpr	10	17	0.00333
hpr	10	17	0
hpr	10	17	0
hpr	10	17	0.00333
hpr	10	17	0
hpr	10	17	0
hpr	10	15	0
hpr	10	21	0.00333
hpr	10	17	0
hpr	10	17	0.00333
hpr	10	17	0
hpr	10	21	0
hpr	10	15	0
hpr	10	19	0.00333
hpr	10	19	0
hpr	10	19	0.00333
hpr	10	13	0
hpr	10	19	0.00333
hpr	10	15	0
hpr	10	15	0
hpr	10	17	0
hpr	10	17	0.00333
hpr	10	15	0
hpr	10	15	0
hpr	10	19	0.00333
hpr	10	17	0
hpr	10	17	0
hpr	10	17	0.00333
hpr	10	17	0
hpr	12	19	0
hpr	12	25	0.00667
hpr	12	25	0.01
hpr	12	21	0.00333
hpr	12	23	0.00667
hpr	12	21	0.00333
hpr	12	23	0
hpr	12	21	0.00333
hpr	12	21	0.00333
hpr	12	25	0.00333
hpr	12	23	0.00333
hpr	12	23	0.00667
hpr	12	21	0.00333
hpr	12	19	0
hpr	12	21	0.00333
hpr	12	23	0.00333
hpr	12	23	0.00333
hpr	12	23	0.00333
hpr	12	13	0
hpr	12	23	0
hpr	12	17	0
hpr	12	21	0
hpr	12	19	0
hpr	12	23	0
hpr	12	19	0
hpr	12	19	0
hpr	12	21	0.00333
hpr	12	23	0
hpr	12	27	0.00333
hpr	12	19	0
hpr	12	21	0.00333
hpr	12	21	0.00333
hpr	12	23	0.00333
hpr	12	19	0
hpr	12	21	0
hpr	12	21	0
hpr	12	21	0.00333
hpr	12	19	0
hpr	12	21	0
hpr	12	21	0
hpr	12	25	0.00667
hpr	12	23	0.01
hpr	12	23	0.00667
hpr	12	23	0.00333
hpr	12	25	0.00667
hpr	12	23	0.00333
hpr	12	17	0
hpr	12	21	0.00333
hpr	12	21	0.00333
hpr	12	25	0.00333
hpr	14	27	0.00667
hpr	14	27	0.00333
hpr	14	33	0.0633
hpr	14	29	0.00333
hpr	14	27	0.02
hpr	14	25	0.00667
hpr	14	29	0.01
hpr	14	25	0.00333
hpr	14	23	0.00333
hpr	14	29	0.00667
hpr	14	29	0.0133
hpr	14	25	0.00333
hpr	14	25	0
hpr	14	27	0.0133
hpr	14	25	0.00333
hpr	14	27	0.01
hpr	14	25	0
hpr	14	29	0.00667
hpr	14	25	0.00333
hpr	14	29	0.02
hpr	14	29	0.0233
hpr	14	23	0
hpr	14	25	0.00667
hpr	14	27	0.01
hpr	14	27	0.0133
hpr	14	25	0
hpr	14	25	0.00667
hpr	14	25	0
hpr	14	29	0.02
hpr	14	27	0.00333
hpr	14	25	0.00333
hpr	14	25	0.00333
hpr	14	29	0.0167
hpr	14	27	0.01
hpr	14	25	0.00667
hpr	14	25	0
hpr	14	25	0
hpr	14	29	0.02
hpr	14	25	0.00333
hpr	14	27	0.00667
hpr	14	23	0
hpr	14	29	0.0233
hpr	14	25	0.00333
hpr	14	27	0.00333
hpr	14	27	0.00333
hpr	14	23	0
hpr	14	25	0.00333
hpr	14	27	0.00333
hpr	14	27	0.0167
hpr	14	25	0.00333
hpr	16	31	0.0333
hpr	16	29	0.00667
hpr	16	25	0.01
hpr	16	27	0.01
hpr	16	33	0.01
hpr	16	31	0.0367
hpr	16	31	0.0167
hpr	16	31	0.03
hpr	16	31	0.03
hpr	16	29	0.02
hpr	16	29	0.00333
hpr	16	29	0.00333
hpr	16	29	0.0133
hpr	16	33	0.00333
hpr	16	29	0.0367
hpr	16	27	0.00333
hpr	16	27	0.00333
hpr	16	29	0.0167
