BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	10	12	0
BJ	10	12	0
BJ	9	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	12	12	0
BJ	10	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	10	12	0
BJ	12	12	0
BJ	12	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	12	12	0
BJ	12	12	0
BJ	11	12	0
BJ	10	12	0
BJ	10	12	0
BJ	10	12	0
BJ	10	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	10	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	11	12	0
BJ	11	12	0
BJ	12	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	11	12	0
BJ	10	12	0
BJ	11	12	0
BJ	11	12	0
BJ	9	12	0
BJ	12	12	0
BJ	12	14	0
BJ	12	14	0
BJ	12	14	0
BJ	9	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	12	14	0
BJ	10	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	10	14	0
BJ	12	14	0
BJ	12	14	0
BJ	11	14	0
BJ	10	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	12	14	0
BJ	12	14	0
BJ	11	14	0
BJ	10	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	12	14	0
BJ	11	14	0
BJ	12	14	0
BJ	12	14	0
BJ	12	14	0
BJ	12	14	0
BJ	12	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	9	14	0
BJ	10	14	0
BJ	11	14	0
BJ	10	14	0
BJ	11	14	0
BJ	9	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	12	14	0
BJ	12	14	0
BJ	12	14	0
BJ	11	14	0
BJ	12	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	12	14	0
BJ	10	14	0
BJ	11	14	0
BJ	10	14	0
BJ	12	14	0
BJ	11	14	0
BJ	11	14	0
BJ	10	14	0
BJ	11	14	0
BJ	11	14	0
BJ	11	14	0
BJ	10	14	0
BJ	10	14	0
BJ	12	14	0
BJ	11	14	0
BJ	10	14	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	10	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	10	16	0
BJ	12	16	0
BJ	12	16	0
BJ	10	16	0
BJ	10	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	10	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	10	16	0
BJ	11	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	10	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	11	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	12	16	0
BJ	11	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	16	0
BJ	10	16	0
BJ	11	16	0
BJ	12	16	0
BJ	11	16	0
BJ	12	16	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	11	18	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	12	18	0
BJ	11	18	0.00333
BJ	12	18	0
BJ	12	18	0
BJ	11	18	0
BJ	11	18	0
