hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	10	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	10	12	0
hpr	11	12	0
hpr	10	12	0
hpr	10	12	0
hpr	9	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	12	12	0
hpr	10	12	0
hpr	10	12	0
hpr	11	12	0
hpr	11	12	0
hpr	11	12	0
hpr	12	12	0
hpr	10	12	0
hpr	12	12	0
hpr	12	12	0
hpr	11	12	0
hpr	10	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	10	12	0
hpr	11	12	0
hpr	11	12	0
hpr	11	12	0
hpr	11	12	0
hpr	10	12	0
hpr	11	12	0
hpr	11	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	12	12	0
hpr	11	12	0
hpr	12	12	0
hpr	12	12	0
hpr	12	14	0
hpr	12	14	0
hpr	12	14	0
hpr	9	14	0
hpr	11	14	0
hpr	12	14	0
hpr	11	14	0
hpr	12	14	0
hpr	11	14	0
hpr	11	14	0
hpr	12	14	0
hpr	12	14	0
hpr	10	14	0
hpr	12	14	0
hpr	11	14	0
hpr	11	14	0
hpr	10	14	0
hpr	12	14	0
hpr	12	14	0
hpr	11	14	0
hpr	10	14	0
hpr	12	14	0
hpr	11	14	0
hpr	11	14	0
hpr	12	14	0
hpr	11	14	0
hpr	12	14	0
hpr	12	14	0
hpr	11	14	0
hpr	10	14	0
hpr	11	14	0
hpr	11	14	0
hpr	11	14	0
hpr	12	14	0
hpr	11	14	0
hpr	11	14	0
hpr	11	14	0
hpr	12	14	0
hpr	12	14	0
hpr	11	14	0
hpr	12	14	0
hpr	12	14	0
hpr	12	14	0
hpr	12	14	0
hpr	12	14	0
hpr	11	14	0
hpr	12	14	0
hpr	11	14	0
hpr	11	14	0
hpr	9	14	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	12	16	0
hpr	11	16	0
hpr	10	16	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	12	16	0.00333
hpr	12	16	0
hpr	11	16	0
hpr	10	16	0
hpr	12	16	0
hpr	12	16	0
hpr	10	16	0
hpr	10	16	0
hpr	12	16	0
hpr	11	16	0
hpr	11	16	0
hpr	10	16	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	12	16	0.00333
hpr	12	16	0
hpr	11	16	0
hpr	12	16	0
hpr	11	16	0
hpr	11	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	16	0
hpr	12	18	0
hpr	12	18	0.00333
hpr	12	18	0
hpr	12	18	0.00333
hpr	12	18	0
hpr	12	18	0
hpr	11	18	0
hpr	12	18	0
hpr	12	18	0.00333
hpr	12	18	0
hpr	12	18	0
hpr	12	18	0.00333
hpr	11	18	0
hpr	12	18	0
hpr	12	18	0.00333
hpr	11	18	0
hpr	11	18	0.00333
hpr	11	18	0
hpr	12	18	0
hpr	12	18	0
hpr	11	18	0.00333
hpr	11	18	0
