HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	14	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	10	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0.00333	dense	268435456
HPR	11	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	14	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	14	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	14	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	11	14	0.00333	dense	268435456
HPR	11	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	14	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	11	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	12	14	0	dense	268435456
HPR	13	14	0	dense	268435456
HPR	14	14	0	dense	268435456
HPR	12	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	12	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0.00333	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	14	16	0	dense	268435456
HPR	12	16	0	dense	268435456
HPR	14	16	0	dense	268435456
HPR	14	16	0	dense	268435456
HPR	14	16	0	dense	268435456
HPR	14	16	0	dense	268435456
HPR	12	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	14	16	0	dense	268435456
HPR	13	16	0	dense	268435456
HPR	13	16	0	dense	268435456
